stock,date,avg_sentiment,sentiment_std,article_count,avg_subjectivity,news_date,forward_filled
NVDA,2012-09-26,0.0,0.0,1,0.3,2012-09-26,False
NVDA,2012-09-28,0.0,0.0,1,0.0,2012-09-28,False
NVDA,2012-10-01,-0.25,0.0,1,0.5,2012-10-01,False
NVDA,2012-10-05,0.5,0.0,1,0.5,2012-10-05,False
NVDA,2012-10-10,0.0,0.0,1,0.0,2012-10-10,False
NVDA,2012-10-16,0.0,0.0,1,0.0,2012-10-16,False
NVDA,2012-10-19,0.0,0.0,2,0.0,2012-10-19,False
NVDA,2012-10-23,0.13636363636363635,0.0,1,0.45454545454545453,2012-10-23,False
NVDA,2012-11-02,0.5,0.0,1,0.5,2012-11-02,False
NVDA,2012-11-05,0.0,0.0,2,0.0,2012-11-05,False
NVDA,2012-11-06,0.0,0.0,1,0.0,2012-11-06,False
NVDA,2012-11-07,0.0,0.0,2,0.0,2012-11-07,False
NVDA,2012-11-08,0.012500000000000002,0.03708099243547832,6,0.05833333333333333,2012-11-08,False
NVDA,2012-11-09,-0.075,0.16770509831248423,5,0.125,2012-11-09,False
NVDA,2012-11-19,0.5,0.0,1,0.5,2012-11-18,True
NVDA,2012-11-28,0.0,0.0,1,0.0,2012-11-28,False
NVDA,2012-12-05,0.0,0.0,2,0.0,2012-12-05,False
NVDA,2012-12-11,0.0,0.0,1,0.4,2012-12-11,False
NVDA,2012-12-12,0.15,0.21213203435596426,2,0.1,2012-12-12,False
NVDA,2012-12-14,0.5,0.0,1,0.5,2012-12-14,False
NVDA,2012-12-17,0.0,0.0,1,0.0,2012-12-17,False
NVDA,2012-12-19,0.0,0.0,1,0.0,2012-12-19,False
NVDA,2012-12-20,0.25,0.0,1,0.25,2012-12-20,False
NVDA,2012-12-26,0.0,0.0,1,0.3,2012-12-26,False
NVDA,2012-12-28,0.0,0.0,1,0.0,2012-12-28,False
NVDA,2013-01-03,0.0,0.0,1,0.0,2013-01-03,False
NVDA,2013-01-07,-0.064,0.19099738218101317,5,0.134,2013-01-07,False
NVDA,2013-01-09,0.0,0.0,1,0.0,2013-01-09,False
NVDA,2013-01-23,0.0,0.0,1,0.0,2013-01-23,False
NVDA,2013-01-28,0.0,0.0,1,0.0,2013-01-28,False
NVDA,2013-01-29,0.0,0.0,2,0.0,2013-01-29,False
NVDA,2013-02-01,0.13636363636363635,0.0,1,0.45454545454545453,2013-02-01,False
NVDA,2013-02-06,0.0,0.0,1,0.0,2013-02-06,False
NVDA,2013-02-12,0.0,0.0,1,0.0,2013-02-12,False
NVDA,2013-02-13,0.008928571428571428,0.12721256114977686,7,0.18571428571428572,2013-02-13,False
NVDA,2013-02-14,0.014285714285714287,0.03779644730092273,7,0.05714285714285715,2013-02-14,False
NVDA,2013-02-15,0.0,0.0,1,0.0,2013-02-15,False
NVDA,2013-02-21,0.0,0.0,1,0.0,2013-02-21,False
NVDA,2013-02-27,0.0,0.0,1,0.0,2013-02-27,False
NVDA,2013-03-04,0.0,0.0,1,0.3,2013-03-02,True
NVDA,2013-03-04,0.0,0.0,1,0.0,2013-03-04,False
NVDA,2013-03-06,0.016666666666666673,0.023570226039551594,2,0.26666666666666666,2013-03-06,False
NVDA,2013-03-07,0.5,0.0,1,0.5,2013-03-07,False
NVDA,2013-03-11,-0.075,0.31819805153394637,2,0.375,2013-03-11,False
NVDA,2013-03-13,0.0,0.0,2,0.1,2013-03-13,False
NVDA,2013-03-14,-0.5,0.0,1,0.7,2013-03-14,False
NVDA,2013-03-15,0.0,0.0,1,0.0,2013-03-15,False
NVDA,2013-03-18,0.21666666666666667,0.0,1,0.3666666666666667,2013-03-18,False
NVDA,2013-03-19,-0.0740530303030303,0.15064189638285178,4,0.21912878787878787,2013-03-19,False
NVDA,2013-03-25,0.5,0.0,1,0.5,2013-03-25,False
NVDA,2013-03-26,0.13636363636363635,0.0,1,0.45454545454545453,2013-03-26,False
NVDA,2013-04-01,0.0,0.0,1,0.2,2013-03-31,True
NVDA,2013-04-01,-0.1,0.0,1,0.05,2013-04-01,False
NVDA,2013-04-03,0.13636363636363635,0.0,1,0.45454545454545453,2013-04-03,False
NVDA,2013-04-10,0.0,0.0,1,0.3,2013-04-10,False
NVDA,2013-04-11,0.0,0.0,4,0.0,2013-04-11,False
NVDA,2013-04-16,-0.05,0.0,1,0.25,2013-04-16,False
NVDA,2013-04-25,0.0,0.0,1,0.0,2013-04-25,False
NVDA,2013-04-26,0.0,0.0,1,0.3,2013-04-26,False
NVDA,2013-05-03,0.2,0.0,1,0.4,2013-05-03,False
NVDA,2013-05-09,0.0,0.0,3,0.0,2013-05-09,False
NVDA,2013-05-10,-0.14583333333333334,0.2009093908540199,3,0.32083333333333336,2013-05-10,False
NVDA,2013-05-13,0.0,0.0,1,0.0,2013-05-13,False
NVDA,2013-05-14,0.09999999999999999,0.17320508075688773,3,0.03333333333333333,2013-05-14,False
NVDA,2013-05-22,0.0,0.0,1,0.0,2013-05-22,False
NVDA,2013-05-23,0.0,0.0,2,0.0,2013-05-23,False
NVDA,2013-05-28,0.0,0.0,1,0.3,2013-05-28,False
NVDA,2013-06-04,0.2,0.0,1,0.45,2013-06-04,False
NVDA,2013-06-14,-0.08333333333333333,0.0,1,0.18333333333333332,2013-06-14,False
NVDA,2013-06-18,0.0,0.0,3,0.11904761904761905,2013-06-18,False
NVDA,2013-06-19,0.0,0.0,1,0.0,2013-06-19,False
NVDA,2013-06-26,0.0,0.0,3,0.09999999999999999,2013-06-26,False
NVDA,2013-07-05,0.0,0.0,1,0.0,2013-07-05,False
NVDA,2013-07-11,0.0,0.0,1,0.3,2013-07-11,False
NVDA,2013-07-23,0.0,0.0,1,0.0,2013-07-23,False
NVDA,2013-07-24,0.0,0.0,2,0.0,2013-07-24,False
NVDA,2013-07-25,0.0,0.0,1,0.3,2013-07-25,False
NVDA,2013-07-31,0.0,0.0,2,0.0,2013-07-31,False
NVDA,2013-08-01,0.0,0.0,1,0.4,2013-08-01,False
NVDA,2013-08-05,0.0,0.0,1,0.0,2013-08-04,True
NVDA,2013-08-06,0.0,0.0,2,0.0,2013-08-06,False
NVDA,2013-08-07,-0.07142857142857142,0.0,1,0.14285714285714285,2013-08-07,False
NVDA,2013-08-08,0.0,0.0,3,0.0,2013-08-08,False
NVDA,2013-08-09,0.049999999999999996,0.08660254037844387,3,0.11666666666666665,2013-08-09,False
NVDA,2013-08-12,-0.13181818181818183,0.0,1,0.42727272727272725,2013-08-12,False
NVDA,2013-08-19,0.0,0.0,1,0.0,2013-08-19,False
NVDA,2013-08-21,0.0,0.0,2,0.0,2013-08-21,False
NVDA,2013-08-22,0.0,0.0,1,0.0,2013-08-22,False
NVDA,2013-08-27,0.0,0.0,1,0.3,2013-08-27,False
NVDA,2013-09-09,0.06818181818181818,0.09642365197998375,2,0.22727272727272727,2013-09-09,False
NVDA,2013-09-12,-0.0625,0.0,1,0.3375,2013-09-12,False
NVDA,2013-09-16,0.0,0.0,1,0.0,2013-09-15,True
NVDA,2013-09-16,0.0,0.0,2,0.0,2013-09-16,False
NVDA,2013-09-27,-0.08125,0.026516504294495535,2,0.36875,2013-09-27,False
NVDA,2013-10-09,0.13636363636363635,0.0,1,0.45454545454545453,2013-10-09,False
NVDA,2013-10-11,0.03,0.0670820393249937,5,0.32999999999999996,2013-10-11,False
NVDA,2013-10-22,0.10227272727272727,0.04821182598999187,2,0.3659090909090909,2013-10-22,False
NVDA,2013-10-28,0.0,0.0,1,0.3,2013-10-26,True
NVDA,2013-10-28,0.0,0.0,1,0.0,2013-10-28,False
NVDA,2013-11-07,0.0,0.0,3,0.0,2013-11-07,False
NVDA,2013-11-08,0.022727272727272724,0.032141217326661246,2,0.27575757575757576,2013-11-08,False
NVDA,2013-11-13,0.0,0.0,1,0.3,2013-11-13,False
NVDA,2013-11-18,0.22999999999999998,0.20263884129159446,5,0.42000000000000004,2013-11-18,False
NVDA,2013-11-19,0.0,0.0,1,0.0,2013-11-19,False
NVDA,2013-11-26,0.2,0.0,1,0.25,2013-11-26,False
NVDA,2013-12-02,0.0,0.0,1,0.0,2013-12-02,False
NVDA,2013-12-03,0.0,0.0,1,0.0,2013-12-03,False
NVDA,2013-12-11,0.0,0.0,1,0.0,2013-12-11,False
NVDA,2013-12-18,0.0,0.0,1,0.0,2013-12-18,False
NVDA,2014-01-09,0.0,0.0,3,0.03333333333333333,2014-01-09,False
NVDA,2014-01-13,0.0,0.0,1,0.0,2014-01-13,False
NVDA,2014-01-14,0.05000000000000002,0.0,1,0.5,2014-01-14,False
NVDA,2014-01-21,0.1875,0.23935677693908453,4,0.25,2014-01-21,False
NVDA,2014-02-03,0.0,0.0,1,0.0,2014-02-03,False
NVDA,2014-02-10,0.5,0.0,1,0.5,2014-02-10,False
NVDA,2014-02-12,0.0,0.0,3,0.0,2014-02-12,False
NVDA,2014-02-13,0.15132275132275133,0.24667606363992817,9,0.20846560846560847,2014-02-13,False
NVDA,2014-02-14,0.0,0.0,1,0.0,2014-02-14,False
NVDA,2014-02-21,0.0,0.0,1,0.0,2014-02-21,False
NVDA,2014-02-24,0.0,0.0,1,0.4,2014-02-24,False
NVDA,2014-03-19,0.024999999999999998,0.04330127018922193,3,0.15,2014-03-19,False
NVDA,2014-03-21,-0.01818181818181818,0.025712973861329,2,0.23636363636363636,2014-03-21,False
NVDA,2014-03-24,0.0,0.0,2,0.0,2014-03-24,False
NVDA,2014-03-25,0.24000000000000002,0.33941125496954283,2,0.36,2014-03-25,False
NVDA,2014-04-01,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2014-04-01,False
NVDA,2014-04-03,-0.025,0.02886751345948129,4,0.2,2014-04-03,False
NVDA,2014-04-10,0.0,0.0,1,0.0,2014-04-10,False
NVDA,2014-04-11,0.3,0.0,1,0.25,2014-04-11,False
NVDA,2014-05-06,0.075,0.09013878188659973,3,0.1416666666666667,2014-05-06,False
NVDA,2014-05-07,0.3,0.0,1,0.6,2014-05-07,False
NVDA,2014-05-08,0.0,0.0,1,0.0,2014-05-08,False
NVDA,2014-05-19,0.15,0.2598076211353316,3,0.2833333333333334,2014-05-19,False
NVDA,2014-05-28,0.0,0.0,1,0.0,2014-05-28,False
NVDA,2014-06-09,0.0,0.0,1,0.4,2014-06-09,False
NVDA,2014-06-19,0.09,0.260768096208106,5,0.21000000000000002,2014-06-19,False
NVDA,2014-06-23,0.06999999999999999,0.2729468812791236,5,0.29,2014-06-23,False
NVDA,2014-07-17,0.5,0.0,1,0.5,2014-07-17,False
NVDA,2014-08-04,0.0,0.0,2,0.0,2014-08-04,False
NVDA,2014-08-07,0.0,0.0,3,0.0,2014-08-07,False
NVDA,2014-08-08,0.10208333333333335,0.19082903263646675,12,0.2041666666666667,2014-08-08,False
NVDA,2014-08-11,0.0,0.0,1,0.0,2014-08-09,True
NVDA,2014-08-26,-0.09999999999999999,0.17320508075688773,3,0.06666666666666667,2014-08-26,False
NVDA,2014-10-02,0.0,0.0,1,0.4,2014-10-02,False
NVDA,2014-10-10,0.0,0.0,1,0.0,2014-10-10,False
NVDA,2014-10-13,0.625,0.0,1,0.4,2014-10-13,False
NVDA,2014-10-21,0.0,0.0,3,0.6666666666666666,2014-10-21,False
NVDA,2014-11-03,0.13999999999999999,0.21908902300206645,5,0.13999999999999999,2014-11-03,False
NVDA,2014-11-04,0.0,0.0,1,0.0,2014-11-04,False
NVDA,2014-11-06,0.04,0.0894427190999916,5,0.12000000000000002,2014-11-06,False
NVDA,2014-11-07,0.0,0.0,3,0.0,2014-11-07,False
NVDA,2014-11-12,-0.0125,0.0,1,0.22916666666666666,2014-11-12,False
NVDA,2014-11-19,-0.3,0.0,1,0.2,2014-11-19,False
NVDA,2014-11-21,0.0,0.0,1,0.0,2014-11-21,False
NVDA,2014-12-08,0.25,0.3535533905932738,2,0.25,2014-12-08,False
NVDA,2014-12-19,0.16666666666666666,0.2581988897471611,6,0.16666666666666666,2014-12-19,False
NVDA,2014-12-23,0.0,0.0,1,0.0,2014-12-23,False
NVDA,2015-01-05,0.18333333333333335,0.0,1,0.55,2015-01-05,False
NVDA,2015-01-06,0.0,0.0,1,0.0,2015-01-06,False
NVDA,2015-01-09,-0.1,0.0,1,0.1,2015-01-09,False
NVDA,2015-01-23,0.0,0.0,1,0.0,2015-01-23,False
NVDA,2015-01-29,0.0,0.0,1,0.0,2015-01-29,False
NVDA,2015-02-09,0.45,0.0,1,0.75,2015-02-08,True
NVDA,2015-02-09,0.0,0.0,1,0.1,2015-02-09,False
NVDA,2015-02-11,0.028571428571428574,0.07559289460184546,7,0.07142857142857142,2015-02-11,False
NVDA,2015-02-12,0.15555555555555556,0.24190601174530266,6,0.20555555555555557,2015-02-12,False
NVDA,2015-02-27,0.0,0.0,1,0.2,2015-02-27,False
NVDA,2015-03-05,0.0,0.0,1,0.0,2015-03-05,False
NVDA,2015-03-10,0.0,0.0,2,0.0,2015-03-10,False
NVDA,2015-03-12,0.0,0.0,1,0.1,2015-03-12,False
NVDA,2015-03-16,0.22727272727272727,0.0,1,0.5454545454545454,2015-03-16,False
NVDA,2015-03-17,0.0,0.0,1,0.0,2015-03-17,False
NVDA,2015-03-18,0.0,0.0,1,0.0,2015-03-18,False
NVDA,2015-03-19,0.0,0.0,2,0.275,2015-03-19,False
NVDA,2015-03-23,-0.07777777777777778,0.10999438818457406,2,0.14444444444444446,2015-03-23,False
NVDA,2015-03-24,0.2,0.0,1,0.6,2015-03-24,False
NVDA,2015-03-30,0.0,0.0,1,0.0,2015-03-30,False
NVDA,2015-04-01,0.5,0.0,1,0.5,2015-04-01,False
NVDA,2015-04-06,0.0,0.0,1,0.0,2015-04-06,False
NVDA,2015-04-14,0.0,0.0,1,0.1,2015-04-14,False
NVDA,2015-04-17,0.0,0.0,1,0.0,2015-04-17,False
NVDA,2015-05-01,0.05,0.0,1,0.0,2015-05-01,False
NVDA,2015-05-05,-0.15555555555555556,0.0,1,0.2888888888888889,2015-05-05,False
NVDA,2015-05-06,-0.15555555555555556,0.0,1,0.2888888888888889,2015-05-06,False
NVDA,2015-05-07,0.07095238095238096,0.09077269710481528,7,0.17452380952380953,2015-05-07,False
NVDA,2015-05-08,-0.0425,0.14339630399699985,10,0.11750000000000001,2015-05-08,False
NVDA,2015-05-11,0.0,0.0,1,0.0,2015-05-11,False
NVDA,2015-05-14,0.0,0.0,1,0.3,2015-05-14,False
NVDA,2015-05-27,0.5,0.7071067811865476,2,0.15,2015-05-27,False
NVDA,2015-05-28,0.0,0.0,1,0.0,2015-05-28,False
NVDA,2015-06-04,0.0,0.0,1,1.0,2015-06-04,False
NVDA,2015-06-10,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2015-06-10,False
NVDA,2015-06-11,0.0,0.0,1,0.0,2015-06-11,False
NVDA,2015-06-12,-0.012499999999999997,0.017677669529663684,2,0.275,2015-06-12,False
NVDA,2015-06-15,0.35,0.0,1,0.35,2015-06-15,False
NVDA,2015-06-17,0.0,0.0,1,0.0,2015-06-17,False
NVDA,2015-06-22,0.5,0.0,1,0.5,2015-06-20,True
NVDA,2015-06-29,0.0,0.0,1,0.0,2015-06-29,False
NVDA,2015-07-02,0.01,0.01414213562373095,2,0.12333333333333334,2015-07-02,False
NVDA,2015-07-07,0.0,0.0,1,0.0,2015-07-07,False
NVDA,2015-07-10,0.0,0.0,1,0.0,2015-07-10,False
NVDA,2015-07-17,-0.08333333333333333,0.0,1,0.08333333333333333,2015-07-17,False
NVDA,2015-07-20,0.0,0.0,1,0.0,2015-07-20,False
NVDA,2015-07-29,0.0,0.0,1,0.0,2015-07-29,False
NVDA,2015-08-03,0.13999999999999999,0.21908902300206645,5,0.16,2015-08-03,False
NVDA,2015-08-06,0.0,0.0,6,0.0,2015-08-06,False
NVDA,2015-08-07,0.10861952861952862,0.21140889270605764,11,0.23181818181818184,2015-08-07,False
NVDA,2015-08-10,0.2,0.0,1,0.6,2015-08-09,True
NVDA,2015-08-11,0.1,0.14142135623730953,2,0.5,2015-08-11,False
NVDA,2015-08-13,0.0,0.0,1,0.0,2015-08-13,False
NVDA,2015-08-21,-0.04583333333333334,0.0,1,0.5708333333333333,2015-08-21,False
NVDA,2015-08-24,-0.3,0.0,1,0.1,2015-08-24,False
NVDA,2015-08-26,0.15476190476190477,0.0,1,0.30952380952380953,2015-08-26,False
NVDA,2015-08-27,0.0,0.0,1,0.2,2015-08-27,False
NVDA,2015-09-01,0.06296296296296296,0.0,1,0.35925925925925933,2015-09-01,False
NVDA,2015-09-17,0.125,0.25,4,0.125,2015-09-17,False
NVDA,2015-09-23,0.6333333333333333,0.5185449728701349,2,0.3833333333333333,2015-09-23,False
NVDA,2015-09-25,0.0,0.0,1,0.0,2015-09-25,False
NVDA,2015-09-28,0.5,0.0,1,0.6,2015-09-28,False
NVDA,2015-09-30,0.0,0.0,1,0.0,2015-09-30,False
NVDA,2015-10-01,0.0,0.0,1,0.0,2015-10-01,False
NVDA,2015-10-05,0.0,0.0,1,0.0,2015-10-05,False
NVDA,2015-10-09,0.016666666666666663,0.0,1,0.2777777777777778,2015-10-09,False
NVDA,2015-10-12,0.0,0.0,2,0.0,2015-10-12,False
NVDA,2015-10-14,-0.0625,0.08838834764831845,2,0.1875,2015-10-14,False
NVDA,2015-10-16,0.2,0.28284271247461906,2,0.3,2015-10-16,False
NVDA,2015-10-28,0.25,0.0,1,0.4,2015-10-28,False
NVDA,2015-10-30,0.24166666666666667,0.2504163200219453,3,0.2833333333333333,2015-10-30,False
NVDA,2015-11-03,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2015-11-03,False
NVDA,2015-11-04,0.0,0.0,1,0.0,2015-11-04,False
NVDA,2015-11-05,0.0,0.0,10,0.0,2015-11-05,False
NVDA,2015-11-06,0.16818181818181818,0.24214946548849461,11,0.24393939393939396,2015-11-06,False
NVDA,2015-11-09,0.0,0.0,1,0.0,2015-11-07,True
NVDA,2015-11-13,0.0,0.0,1,0.0,2015-11-13,False
NVDA,2015-11-16,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2015-11-16,False
NVDA,2015-11-30,0.0,0.0,1,0.0,2015-11-30,False
NVDA,2015-12-09,0.0,0.0,1,0.0,2015-12-09,False
NVDA,2015-12-14,-0.20625,0.0,1,0.34375,2015-12-14,False
NVDA,2015-12-16,0.5,0.0,1,0.5,2015-12-16,False
NVDA,2015-12-17,0.5,0.0,1,0.5,2015-12-17,False
NVDA,2015-12-22,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2015-12-22,False
NVDA,2015-12-24,0.16041666666666665,0.008838834764831823,2,0.4604166666666667,2015-12-24,False
NVDA,2015-12-28,0.05,0.1,4,0.25,2015-12-28,False
NVDA,2015-12-29,0.0,0.0,1,0.0,2015-12-29,False
NVDA,2015-12-30,0.0,0.0,1,0.0,2015-12-30,False
NVDA,2016-01-05,0.6,0.565685424949238,2,0.44999999999999996,2016-01-05,False
NVDA,2016-01-06,0.1,0.14142135623730953,2,0.3,2016-01-06,False
NVDA,2016-01-13,0.0,0.0,1,0.0,2016-01-13,False
NVDA,2016-01-14,0.125,0.25,4,0.275,2016-01-14,False
NVDA,2016-01-15,0.0,0.0,1,0.0,2016-01-15,False
NVDA,2016-01-19,0.0,0.0,1,0.0,2016-01-19,False
NVDA,2016-01-20,0.2,0.0,1,0.55,2016-01-20,False
NVDA,2016-01-21,0.04545454545454545,0.07872958216222169,3,0.2515151515151515,2016-01-21,False
NVDA,2016-01-22,0.0,0.0,1,0.0,2016-01-22,False
NVDA,2016-02-05,0.0,0.0,1,0.0,2016-02-05,False
NVDA,2016-02-12,0.0,0.0,1,0.0,2016-02-12,False
NVDA,2016-02-17,0.05416666666666667,0.1532064692570853,8,0.09166666666666667,2016-02-17,False
NVDA,2016-02-18,0.13125,0.26040833319999573,8,0.18958333333333333,2016-02-18,False
NVDA,2016-02-19,-0.2,0.0,1,0.25,2016-02-19,False
NVDA,2016-02-24,0.0,0.0,1,0.0,2016-02-24,False
NVDA,2016-02-29,0.0,0.0,1,0.06666666666666667,2016-02-29,False
NVDA,2016-03-08,0.0,0.0,2,0.0,2016-03-08,False
NVDA,2016-03-14,0.0,0.0,2,0.0,2016-03-14,False
NVDA,2016-03-18,0.25,0.3535533905932738,2,0.25,2016-03-18,False
NVDA,2016-03-21,0.0,0.0,2,0.05,2016-03-21,False
NVDA,2016-03-23,0.05416666666666667,0.10833333333333334,4,0.09166666666666667,2016-03-23,False
NVDA,2016-03-24,0.0,0.0,1,0.0,2016-03-24,False
NVDA,2016-03-29,0.05555555555555556,0.11853660162973262,3,0.4222222222222222,2016-03-29,False
NVDA,2016-04-04,0.16666666666666666,0.2886751345948129,3,0.3333333333333333,2016-04-04,False
NVDA,2016-04-06,-0.07083333333333335,0.12268693220279547,3,0.09583333333333333,2016-04-06,False
NVDA,2016-04-08,-0.03181818181818183,0.0,1,0.4772727272727273,2016-04-08,False
NVDA,2016-04-13,-0.03333333333333333,0.0,1,0.13333333333333333,2016-04-13,False
NVDA,2016-04-27,0.0,0.0,1,0.0,2016-04-27,False
NVDA,2016-05-02,0.5,0.0,1,0.875,2016-05-02,False
NVDA,2016-05-03,0.0,0.0,1,0.0,2016-05-03,False
NVDA,2016-05-12,0.05833333333333333,0.14288690166235204,6,0.09166666666666667,2016-05-12,False
NVDA,2016-05-13,0.126020202020202,0.23088906057962214,20,0.20208585858585862,2016-05-13,False
NVDA,2016-05-16,0.0,0.0,3,0.0,2016-05-16,False
NVDA,2016-05-19,0.1,0.14142135623730953,2,0.4,2016-05-19,False
NVDA,2016-05-20,0.0,0.0,1,0.0,2016-05-20,False
NVDA,2016-05-26,0.0,0.0,1,0.0,2016-05-26,False
NVDA,2016-06-02,0.1,0.223606797749979,5,0.1,2016-06-02,False
NVDA,2016-06-03,0.0,0.0,1,0.0,2016-06-03,False
NVDA,2016-06-13,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2016-06-13,False
NVDA,2016-06-14,0.0,0.0,1,0.0,2016-06-14,False
NVDA,2016-06-15,0.0,0.0,1,0.4,2016-06-15,False
NVDA,2016-06-16,0.0,0.0,1,0.0,2016-06-16,False
NVDA,2016-06-17,0.0,0.0,2,0.0,2016-06-17,False
NVDA,2016-06-20,0.39999999999999997,0.0,1,0.9,2016-06-20,False
NVDA,2016-06-21,0.16666666666666666,0.2886751345948129,3,0.25,2016-06-21,False
NVDA,2016-06-27,0.43333333333333335,0.0,1,0.6333333333333333,2016-06-27,False
NVDA,2016-06-28,0.0,0.0,1,0.0,2016-06-28,False
NVDA,2016-07-06,0.0,0.0,1,0.0,2016-07-06,False
NVDA,2016-07-08,0.0,0.0,1,0.0,2016-07-08,False
NVDA,2016-07-11,1.0,0.0,1,0.3,2016-07-11,False
NVDA,2016-07-15,0.16666666666666666,0.2581988897471611,6,0.16666666666666666,2016-07-15,False
NVDA,2016-07-18,-0.05,0.07071067811865477,2,0.2,2016-07-18,False
NVDA,2016-07-19,-0.08750000000000001,0.12374368670764584,2,0.5458333333333334,2016-07-19,False
NVDA,2016-07-27,0.06818181818181818,0.09642365197998375,2,0.22727272727272727,2016-07-27,False
NVDA,2016-08-04,0.0,0.0,1,0.1,2016-08-04,False
NVDA,2016-08-05,0.19999999999999998,0.282842712474619,2,0.45,2016-08-05,False
NVDA,2016-08-08,0.0,0.0,1,0.0,2016-08-07,True
NVDA,2016-08-08,0.13333333333333333,0.23094010767585027,3,0.3,2016-08-08,False
NVDA,2016-08-09,0.0,0.0,1,0.0,2016-08-09,False
NVDA,2016-08-10,0.3,0.264575131106459,3,0.4666666666666666,2016-08-10,False
NVDA,2016-08-11,-0.017777777777777778,0.056218269514104524,10,0.024444444444444446,2016-08-11,False
NVDA,2016-08-12,0.20064102564102565,0.29534312943179175,13,0.22243589743589742,2016-08-12,False
NVDA,2016-08-15,0.5,0.0,1,0.5,2016-08-15,False
NVDA,2016-08-18,0.0,0.0,1,0.0,2016-08-18,False
NVDA,2016-08-19,0.4,0.0,1,0.7,2016-08-19,False
NVDA,2016-08-24,0.0,0.0,1,0.0,2016-08-24,False
NVDA,2016-08-25,0.4,0.0,1,0.6,2016-08-25,False
NVDA,2016-09-01,-0.6,0.0,1,1.0,2016-09-01,False
NVDA,2016-09-06,0.0,0.0,1,0.25,2016-09-06,False
NVDA,2016-09-09,0.4,0.0,1,0.7,2016-09-09,False
NVDA,2016-09-13,0.0,0.0,1,0.0,2016-09-13,False
NVDA,2016-09-15,0.8,0.0,1,0.4,2016-09-15,False
NVDA,2016-09-16,0.15416666666666667,0.23702437755546485,4,0.24583333333333332,2016-09-16,False
NVDA,2016-09-20,0.16666666666666666,0.2886751345948129,3,0.16666666666666666,2016-09-20,False
NVDA,2016-09-22,0.0,0.0,1,0.0,2016-09-22,False
NVDA,2016-09-28,0.0,0.0,1,0.0,2016-09-28,False
NVDA,2016-09-29,0.0740909090909091,0.0,1,0.2736363636363637,2016-09-29,False
NVDA,2016-10-04,0.0,0.0,2,0.0,2016-10-04,False
NVDA,2016-10-05,0.39999999999999997,0.0,1,0.9,2016-10-05,False
NVDA,2016-10-06,0.03333333333333333,0.1527525231651947,3,0.3333333333333333,2016-10-06,False
NVDA,2016-10-07,0.0,0.0,1,0.0,2016-10-07,False
NVDA,2016-10-10,0.0,0.0,1,0.0,2016-10-10,False
NVDA,2016-10-13,0.0,0.0,1,0.0,2016-10-13,False
NVDA,2016-10-17,0.4,0.0,1,0.6,2016-10-17,False
NVDA,2016-10-20,0.5136363636363637,0.4049793383159318,2,0.7227272727272727,2016-10-20,False
NVDA,2016-10-24,0.03409090909090909,0.04821182598999187,2,0.13863636363636364,2016-10-24,False
NVDA,2016-10-25,-0.08181818181818182,0.308555686335948,2,0.5,2016-10-25,False
NVDA,2016-10-27,0.1590909090909091,0.22498852128662875,2,0.23863636363636365,2016-10-27,False
NVDA,2016-11-02,0.06666666666666667,0.40414518843273806,3,0.3333333333333333,2016-11-02,False
NVDA,2016-11-04,0.2,0.28284271247461906,2,0.3,2016-11-04,False
NVDA,2016-11-07,-0.018749999999999996,0.19512282456613492,4,0.275,2016-11-07,False
NVDA,2016-11-10,0.05476190476190477,0.16797108594721208,7,0.11904761904761905,2016-11-10,False
NVDA,2016-11-11,0.16359464207290295,0.29875701454280057,23,0.35185331576635925,2016-11-11,False
NVDA,2016-11-14,0.4,0.0,1,0.25,2016-11-13,True
NVDA,2016-11-14,-0.18999999999999997,0.42402830094228383,6,0.4066666666666667,2016-11-14,False
NVDA,2016-11-16,0.0625,0.125,4,0.15,2016-11-16,False
NVDA,2016-11-17,0.0,0.0,1,0.0,2016-11-17,False
NVDA,2016-11-18,0.0,0.0,3,0.0,2016-11-18,False
NVDA,2016-11-22,0.11904761904761905,0.12542444943872308,3,0.3547619047619048,2016-11-22,False
NVDA,2016-11-28,0.0,0.0,2,0.05,2016-11-28,False
NVDA,2016-11-30,0.13636363636363635,0.0,1,0.45454545454545453,2016-11-30,False
NVDA,2016-12-01,-0.29259259259259257,0.0838052481406279,2,0.5592592592592593,2016-12-01,False
NVDA,2016-12-05,0.20500000000000002,0.06363961030678926,2,0.52,2016-12-05,False
NVDA,2016-12-06,0.0,0.0,1,0.0,2016-12-06,False
NVDA,2016-12-07,0.44999999999999996,0.07071067811865477,2,0.7,2016-12-07,False
NVDA,2016-12-08,0.06818181818181818,0.0,1,0.2772727272727273,2016-12-08,False
NVDA,2016-12-09,0.0,0.0,1,0.0,2016-12-09,False
NVDA,2016-12-12,0.0,0.0,1,0.0,2016-12-10,True
NVDA,2016-12-12,0.0,0.0,3,0.3666666666666667,2016-12-12,False
NVDA,2016-12-13,0.025,0.03535533905932738,2,0.1375,2016-12-13,False
